KIC,numax,enumax,Dnu,eDnu,Length,HBR,Teff_SDSS,eTeff_SDSS,[M/H]_SDSS,e[M/H]_SDSS,Radius_SDSS,+eRad_SDSS,-eRad_SDSS,syRad_SDSS,Mass_SDSS,+eMas_SDSS,-eMas_SDSS,syMas_SDSS,logg_SDSS,+elogg_SDSS,-elogg_SDSS,sylogg_SDSS,rho_SDSS,+erho_SDSS,-erho_SDSS,syrho_SDSS,Age_SDSS,+eAge_SDSS,-eAge_SDSS,syAge_SDSS,Teff_ASPC,eTeff_ASPC,[M/H]_ASPC,e[M/H]_ASPC,Radius_ASPC,+eRad_ASPC,-eRad_ASPC,syRad_ASPC,Mass_ASPC,+eMas_ASPC,-eMas_ASPC,syMas_ASPC,logg_ASPC,+elogg_ASPC,-elogg_ASPC,sylogg_ASPC,rho_ASPC,+erho_ASPC,-erho_ASPC,syrho_ASPC,Age_ASPC,+eAge_ASPC,-eAge_ASPC,syAge_ASPC,Gaia,Teff,e_Teff,D,+e_D,-e_D,R,+e_R,-e_R,AV,Evol,Bin,solution_id,designation,source_id,random_index,ref_epoch,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_n_obs_al,astrometric_n_obs_ac,astrometric_n_good_obs_al,astrometric_n_bad_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,astrometric_primary_flag,astrometric_weight_al,astrometric_pseudo_colour,astrometric_pseudo_colour_error,mean_varpi_factor_al,astrometric_matched_observations,visibility_periods_used,astrometric_sigma5d_max,frame_rotator_object_type,matched_observations,duplicated_source,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_n_obs,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_n_obs,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,phot_bp_rp_excess_factor,phot_proc_mode,bp_rp,bp_g,g_rp,radial_velocity,radial_velocity_error,rv_nb_transits,rv_template_teff,rv_template_logg,rv_template_fe_h,phot_variable_flag,l,b,ecl_lon,ecl_lat,priam_flags,teff_val,teff_percentile_lower,teff_percentile_upper,a_g_val,a_g_percentile_lower,a_g_percentile_upper,e_bp_min_rp_val,e_bp_min_rp_percentile_lower,e_bp_min_rp_percentile_upper,flame_flags,radius_val,radius_percentile_lower,radius_percentile_upper,lum_val,lum_percentile_lower,lum_percentile_upper,datalink_url,epoch_photometry_url,source_id_2,original_ext_source_id,angular_distance,gaia_astrometric_params,tmass_oid,number_of_neighbours,number_of_mates,best_neighbour_multiplicity,kic,gaia,tmass_source_id,RAJ2000,DEJ2000,_2MASS,Jmag,e_Jmag,Hmag,e_Hmag,Kmag,e_Kmag,Qflg,Rflg,Bflg,Cflg,Xflg,Aflg
5214711,1001.627,124.28399999999999,60.17,2.717,29.6,1.248,6194.0,54.0,-0.025,0.1,1.868,0.067,-0.063,0.03,1.255,0.057,-0.049,0.051,3.9930000000000003,0.023,-0.023,0.006,0.1918,0.01654,-0.0146,0.001991,4.185,0.436,-0.473,0.596,6198.7,69.27600000000001,-0.025,0.1,1.87,0.069,-0.064,0.034,1.256,0.073,-0.05,0.055999999999999994,3.9930000000000003,0.023,-0.023,0.008,0.192,0.01625,-0.01494,0.00214,4.175,0.494,-0.6509999999999999,0.74,2073580768533131904,6302,126,370.591,3.511,3.455,1.943,0.083,0.079,0.18899999999999997,1,0,1635721458409799680,b'Gaia DR2 2073580768533131904',2073580768533131904,1043298112,2015.5,298.3646223477048,0.018647471895118,40.34362316289415,0.026845084200879145,2.6691530073053826,0.02556857773373408,104.39192,-5.844988629413831,0.04078799660099635,-20.596880752048207,0.04458383168632809,0.096373655,0.116834804,-0.1829609,-0.108918615,0.3877082,-0.1795229,-0.41124657,-0.25855738,-0.13317381,0.00027047857,254,254,248,6,8.406454,478.3803,0.0,0.0,31,False,289.0549,1.6259259568662294,0.006147917428915042,0.08584123,29,15,0.035564452,0,32,True,253,858862.3647750821,247.20376858304388,3474.3093,10.853557,26,480346.37362287595,637.4760192224525,753.5129,11.147502,25,543494.3446717258,297.76601842981387,1825.2396,10.423932,1.1920894,0,0.72356987,0.2939453,0.42962456,22.068027671857465,1.0219882382491015,7,6500.0,4.0,-0.25,b'NOT_AVAILABLE',75.26481660647161,6.537679650471635,315.34033158662083,59.39840787608395,100001,6190.02,6011.0,6449.08,,,,,,,200111,1.8814992,1.7333753,1.995238,4.682427,4.6063466,4.7585073,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+2073580768533131904',,2073580768533131904,b'19532751+4020374',0.038599657777627104,5,406448978,1,0,1,5214711,2073580768533131904,2MASS J19532751+4020374,298.364664,40.343731,b'19532751+4020374',9.9,0.019,9.662,0.022,9.615,0.018,b'AAA',b'222',b'111',b'000',0,0
5253542,2393.144,147.55100000000004,108.071,1.821,31.0,1.1079999999999999,5770.0,96.0,0.203,0.1,1.1909999999999998,0.024,-0.024,0.011000000000000001,1.077,0.053,-0.053,0.031,4.3180000000000005,0.012,-0.012,0.005,0.6374,0.02138,-0.02009,0.005272,6.0820000000000025,1.8730000000000002,-1.6030000000000002,1.349,5577.8,69.27600000000001,0.203,0.1,1.1640000000000001,0.023,-0.023,0.02,1.006,0.045,-0.046,0.053,4.308,0.011000000000000001,-0.012,0.008,0.6377,0.02273,-0.01967,0.005108,9.256,1.994,-1.7819999999999998,2.478,2103531121656097792,5772,115,171.842,0.713,0.7090000000000001,1.199,0.051,0.048,0.05,0,0,1635721458409799680,b'Gaia DR2 2103531121656097792',2103531121656097792,1088109685,2015.5,283.72177369582823,0.020771008623506365,40.491768387112,0.02445284637970351,5.789647364844496,0.024256886787268336,238.68056,-9.06053292595547,0.04186626619285025,-21.915335071109816,0.0470602384214734,-0.2928396,-0.33284926,-0.28155416,0.1761127,0.277924,0.1472917,-0.4261292,-0.03813692,-0.05462508,-0.16977106,223,223,220,3,4.9905496,335.081,0.0,0.0,31,True,303.52426,1.5966648995728259,0.005947567901508009,0.026851892,25,16,0.038879868,0,27,False,231,1211980.1797880142,336.7685902241154,3598.8516,10.479627,25,636074.9357529515,386.7088120649573,1644.8422,10.842617,24,816067.7967529143,398.84503377777713,2046.0774,9.982604,1.1981572,1,0.860013,0.36299038,0.49702263,9.752282956839814,0.4375476576960521,7,6000.0,4.5,0.0,b'NOT_AVAILABLE',70.41470048359439,16.612776660852006,293.26710725255623,62.827032258932704,100002,5738.8335,5566.5,5871.0,,,,,,,200111,1.2102842,1.1564064,1.2863828,1.4314098,1.4210333,1.4417864,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+2103531121656097792',,2103531121656097792,b'18545324+4029307',0.06750248614675802,5,406804021,1,0,1,5253542,2103531121656097792,2MASS J18545324+4029307,283.721841,40.491879,b'18545324+4029307',9.455,0.028,9.151,0.03,9.069,0.02,b'AAA',b'222',b'111',b'000',0,0
5265656,556.196,120.09700000000001,34.521,0.818,30.0,1.5530000000000002,5099.0,90.0,0.309,0.099,2.8339999999999996,0.086,-0.099,0.067,1.4909999999999999,0.09,-0.129,0.115,3.7030000000000003,0.013999999999999999,-0.016,0.012,0.06506,0.0030670000000000003,-0.003007,0.0005155,2.969,1.298,-0.598,0.6409999999999999,5041.6,69.27600000000001,0.309,0.099,2.807,0.084,-0.09300000000000001,0.11800000000000001,1.4509999999999998,0.09300000000000001,-0.11699999999999999,0.18899999999999997,3.7,0.015,-0.016,0.018000000000000002,0.06526,0.0030510000000000003,-0.002987,0.0004892,3.3,1.247,-0.698,1.4780000000000002,2101321481243945216,5183,104,362.532,2.764,2.73,2.792,0.11900000000000001,0.113,0.105,1,0,1635721458409799680,b'Gaia DR2 2101321481243945216',2101321481243945216,424207475,2015.5,288.91450828871837,0.017134972459205727,40.41912793685249,0.019825108096050117,2.728872986463435,0.0210938563540669,129.36813,3.023800434113793,0.036595188708127085,11.020910766919641,0.03615166535095429,0.021135533,0.06135161,-0.12731524,-0.033374276,0.2864645,-0.089272894,-0.3426902,-0.19991378,-0.12380237,0.05331739,253,253,249,4,4.243124,349.4011,0.0,0.0,31,True,356.46826,1.5391826931087054,0.006144119960434208,0.028941423,30,16,0.03080413,0,31,False,264,828852.8275865375,586.6823698744302,1412.7795,10.892172,24,383943.8935502777,891.6233907908556,430.61218,11.390718,26,624775.2022929677,1011.5526158949102,617.63983,10.272611,1.2170063,0,1.1181078,0.4985466,0.6195612,-17.44410675699943,0.39590937435510865,7,5250.0,3.5,0.25,b'NOT_AVAILABLE',71.9591989613325,12.954419060471945,301.49031646245993,61.80634758497298,100001,5012.75,4939.4004,5058.513,,,,,,,200111,2.9170618,2.8645205,3.0043411,4.840499,4.7722125,4.9087853,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+2101321481243945216',,2101321481243945216,b'19153947+4025086',0.05611595600555394,5,406629417,1,0,1,5265656,2101321481243945216,2MASS J19153947+4025086,288.91449,40.41906,b'19153947+4025086',9.531,0.022,9.107,0.018,9.004,0.019,b'AAA',b'222',b'111',b'000',0,0
5344612,1279.595,109.40299999999999,65.683,2.719,25.9,1.291,6359.0,84.0,-0.12300000000000001,0.1,1.746,0.054000000000000006,-0.054000000000000006,0.027999999999999997,1.298,0.054000000000000006,-0.095,0.053,4.063,0.02,-0.02,0.004,0.2412,0.017759999999999998,-0.01592,0.001972,3.112,1.125,-0.42,0.691,5917.5,69.27600000000001,-0.12300000000000001,0.1,1.6580000000000001,0.055,-0.052000000000000005,0.032,1.09,0.055,-0.052000000000000005,0.057,4.0360000000000005,0.02,-0.021,0.008,0.2386,0.01636,-0.01772,0.0033659999999999996,6.942,1.035,-0.9109999999999999,1.462,2103752020414267392,6208,124,386.505,4.168,4.091,1.828,0.079,0.075,0.145,1,0,1635721458409799680,b'Gaia DR2 2103752020414267392',2103752020414267392,373483591,2015.5,285.39086884112186,0.022002473419639724,40.51716866965095,0.025204960104933463,2.558253950690805,0.027940738519426377,91.56,-14.803079591266503,0.04588912820723443,-29.075732611837605,0.044412831616429005,-0.014366043,-0.20520633,0.058063615,-0.0761359,0.3767914,-0.21556047,-0.29059845,-0.3067531,-0.05576785,0.14647171,202,202,198,4,9.006889,428.41425,0.0,0.0,31,True,398.02618,1.6395573698564616,0.007161259157443901,0.0458917,23,16,0.036163993,0,28,False,211,727453.1203330848,284.14162596602324,2560.178,11.033854,24,409422.0522647682,509.54660744266715,803.5027,11.32096,24,456691.0514859004,297.9702055338786,1532.6736,10.612864,1.1906102,0,0.7080965,0.2871065,0.42099,,,0,,,,b'NOT_AVAILABLE',70.9390078339094,15.44774405950831,295.9799769389996,62.575186340586185,100001,6194.8633,6020.0,6542.2837,1.115,0.6779,1.533,0.5322,0.259,0.778,200111,1.8037301,1.6172466,1.9100381,4.316828,4.239349,4.3943067,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+2103752020414267392',,2103752020414267392,b'19013383+4031022',0.044926435424544234,5,406865266,1,0,1,5344612,2103752020414267392,2MASS J19013383+4031022,285.390977,40.517303,b'19013383+4031022',10.134,0.02,9.905,0.02,9.849,0.017,b'AAA',b'222',b'111',b'000',0,0
5353186,879.035,26.011,47.545,1.3459999999999999,28.9,1.541,6166.0,55.0,0.073,0.1,2.187,0.092,-0.045,0.05,1.3619999999999999,0.196,-0.042,0.077,3.8930000000000002,0.012,-0.012,0.004,0.13,0.0051649999999999995,-0.005079,0.0018390000000000001,3.4330000000000003,0.309,-1.131,0.6629999999999999,5976.7,69.27600000000001,0.073,0.1,2.164,0.043,-0.040999999999999995,0.054000000000000006,1.3119999999999998,0.044000000000000004,-0.039,0.08900000000000001,3.885,0.011000000000000001,-0.011000000000000001,0.006999999999999999,0.1294,0.004978,-0.004922999999999999,0.0017170000000000002,4.078,0.359,-0.35100000000000003,0.7879999999999999,2101336492147658880,6079,122,552.178,6.3770000000000024,6.25,2.29,0.099,0.094,0.149,1,0,1635721458409799680,b'Gaia DR2 2101336492147658880',2101336492147658880,332865748,2015.5,288.91161885952766,0.0173681972668868,40.59505542352288,0.019202381423362776,1.781807865855263,0.02085003323329624,85.458275,-1.177236595102245,0.03659732428712002,-6.606615586390632,0.03626046985521047,0.055300243,0.006564373,-0.22324646,-0.034369122,0.1996872,-0.08761392,-0.33072898,-0.28356403,-0.14710777,0.07802805,257,257,250,7,6.0593166,404.16302,0.0,0.0,31,True,383.0118,1.6311549719441196,0.005807561096811826,0.118031435,29,16,0.031388976,0,31,False,260,529622.4690745764,214.70943977966917,2466.6938,11.378449,28,291782.2448326093,242.91210480444767,1201.1844,11.688741,27,339907.036018347,200.21921156393753,1697.6744,10.933519,1.1927161,0,0.75522137,0.3102913,0.44493008,-10.332336220475511,0.722681488646437,7,6500.0,4.0,-0.25,b'NOT_AVAILABLE',72.12224456438152,13.030017234655697,301.5880169674809,61.97616056708166,100001,5874.0,5795.575,6187.8535,,,,,,,200111,2.4716756,2.227303,2.539021,6.552597,6.412182,6.693012,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+2101336492147658880',,2101336492147658880,b'19153879+4035422',0.0991767333636823,5,407052393,1,0,1,5353186,2101336492147658880,2MASS J19153879+4035422,288.911642,40.595062,b'19153879+4035422',10.453,0.02,10.203,0.016,10.156,0.016,b'AAA',b'222',b'111',b'000',0,0
5371516,1013.2130000000001,31.519000000000002,55.347,0.29100000000000004,74.9,2.698,6350.0,81.0,0.075,0.1,2.049,0.025,-0.053,0.025,1.454,0.052000000000000005,-0.11900000000000001,0.047,3.9760000000000004,0.008,-0.013000000000000001,0.006,0.16899999999999998,0.0021420000000000002,-0.002124,0.00115,2.465,0.963,-0.321,0.449,6188.4,69.27600000000001,0.075,0.1,1.9969999999999999,0.067,-0.025,0.04,1.324,0.149,-0.045,0.09,3.96,0.017,-0.008,0.012,0.1667,0.001996,-0.001987,0.002522,3.714,0.397,-1.181,0.887,2076568691369914752,6289,126,133.126,0.5529999999999999,0.55,2.104,0.08800000000000001,0.083,0.054000000000000006,1,0,1635721458409799680,b'Gaia DR2 2076568691369914752',2076568691369914752,798858834,2015.5,294.36531821376695,0.024359794360315688,40.58874654209039,0.03155310087965522,7.482083306847771,0.03136390631730387,238.55713,-15.594106469645414,0.05076633400650554,-27.35794943138158,0.05966029854144918,0.18194088,0.1541375,-0.17940108,-0.10747633,0.26686224,-0.15521897,-0.34763414,-0.23490198,0.0040525813,0.08709094,223,223,218,5,8.714899,447.16348,0.0,0.0,31,True,134.86118,1.6352151404410598,0.008323889856454865,0.10448462,25,15,0.043195426,0,29,False,243,9051883.844845599,2611.233244603845,3466.5168,8.296518,25,5127342.686179695,6701.699207303159,765.081,8.576657,27,5531882.625813655,9553.755516514333,579.02704,7.9047375,1.1775699,0,0.6719198,0.28013897,0.39178085,-4.961638652680453,0.23684159478383016,12,6500.0,4.0,0.25,b'NOT_AVAILABLE',73.98666215735945,9.315044965074364,309.81123417071814,60.70405529933515,100001,6313.0,6211.0,6408.0,,,,,,,200111,2.0925663,2.0309806,2.1618607,6.2660847,6.2245717,6.3075976,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+2076568691369914752',,2076568691369914752,b'19372768+4035198',0.10031416275091133,5,407037163,1,0,1,5371516,2076568691369914752,2MASS J19372768+4035198,294.365373,40.588848,b'19372768+4035198',7.427,0.035,7.227,0.055,7.202,0.018,b'AAA',b'111',b'111',b'000',0,0
5390438,299.568,5.124,21.183000000000003,0.387,25.7,6.801,4814.0,64.0,0.18600000000000005,0.1,3.511,0.134,-0.12,0.037000000000000005,1.09,0.09699999999999999,-0.083,0.027000000000000003,3.384,0.008,-0.008,0.002,0.02515,0.0008060000000000001,-0.0008263999999999999,0.0002969,8.992,2.965,-2.395,0.5920000000000001,4781.4,69.27600000000001,0.18600000000000005,0.1,3.4810000000000003,0.133,-0.113,0.09300000000000001,1.067,0.096,-0.078,0.071,3.3819999999999997,0.008,-0.008,0.005,0.02528,0.0007844999999999999,-0.0008173,0.0004239,9.854,3.0389999999999997,-2.611,2.474,2073610691554117632,4880,98,348.728,5.9860000000000015,5.803,3.73,0.16899999999999998,0.16,0.141,2,0,1635721458409799680,b'Gaia DR2 2073610691554117632',2073610691554117632,382394851,2015.5,298.6342977464512,0.03710824824434297,40.597683530667204,0.043527647390173736,2.8404985246739956,0.04890860089748168,58.07769,2.77274296124929,0.06653917884636927,33.824014576496445,0.06717689999868853,-0.31416762,-0.38406518,-0.34900817,0.06443149,0.54372644,-0.18233795,-0.26726273,-0.15559104,-0.29399157,-0.19991538,140,140,139,1,0.6127022,143.5835,0.0,0.0,31,False,343.72424,1.5320704005130115,0.011182410232879907,0.010888698,17,10,0.045614477,0,19,True,151,1089138.686599917,329.20486948995887,3308.3918,10.595657,19,472298.42504572484,493.27353287081564,957.4777,11.165847,19,873262.7544363057,566.8175590140514,1540.6417,9.909058,1.2354361,0,1.2567892,0.5701895,0.68659973,-3.463029190546644,0.5633641730005425,5,5000.0,3.5,-1.5,b'NOT_AVAILABLE',75.58985030984479,6.4892389413240785,315.9019627419476,59.55739014224963,100001,4854.345,4772.125,4971.8735,,,,,,,200111,3.490196,3.3271394,3.611499,6.094204,5.9491706,6.2392373,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+2073610691554117632',,2073610691554117632,b'19543222+4035510',0.047034788659412234,5,407058193,1,0,1,5390438,2073610691554117632,2MASS J19543222+4035510,298.634273,40.597511,b'19543222+4035510',8.986,0.021,8.464,0.017,8.377,0.018,b'AAA',b'112',b'111',b'000',0,0
5429911,455.035,25.051,27.92,0.84,28.4,1.98,5303.0,74.0,-0.005,0.102,3.365,0.10800000000000001,-0.11900000000000001,0.037000000000000005,1.614,0.08900000000000001,-0.122,0.047,3.59,0.013999999999999999,-0.015,0.003,0.04225,0.0022370000000000003,-0.002229,0.0004962,1.86,0.541,-0.23600000000000002,0.23199999999999998,5031.1,69.27600000000001,-0.005,0.102,3.122,0.14800000000000002,-0.155,0.139,1.3259999999999998,0.153,-0.153,0.155,3.571,0.017,-0.018000000000000002,0.012,0.0435,0.002334,-0.002261,0.0006412000000000001,3.885,2.2430000000000003,-1.3319999999999999,1.8030000000000002,2103439140636760064,5152,103,228.609,1.383,1.371,3.484,0.147,0.139,0.085,1,0,1635721458409799680,b'Gaia DR2 2103439140636760064',2103439140636760064,512036915,2015.5,285.0525451314505,0.021198696342791378,40.6117814793989,0.02479533693894352,4.344786389666975,0.02661732056218091,163.23155,13.44366609511501,0.04348330053385799,15.467231743673256,0.04622691470562652,-0.28524193,-0.21134433,0.0902498,-0.09227144,0.33468825,-0.20087296,-0.11453428,-0.30944377,0.02887727,-0.11608759,227,227,222,5,9.731719,488.28378,0.0,0.0,31,True,255.41434,1.562123161688778,0.005967313249327816,-0.09415634,26,15,0.035170842,0,30,False,231,3457738.8529951926,597.4939841886044,5787.069,9.341385,25,1675985.3515376302,1492.6746419865005,1122.8069,9.790712,25,2503750.024231057,3335.5451777502035,750.62695,8.765443,1.2088059,0,1.0252695,0.44932747,0.57594204,-32.72457281455256,0.2662249367155097,6,5250.0,3.5,0.0,b'NOT_AVAILABLE',70.9271215607433,15.721381715772745,295.4819986757427,62.72574862765333,100001,5164.0,5094.0,5396.68,,,,,,,200111,3.4754684,3.1822364,3.571642,7.73867,7.6594152,7.8179245,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+2103439140636760064',,2103439140636760064,b'19001259+4036420',0.09571010262612394,5,407091824,1,0,1,5429911,2103439140636760064,2MASS J19001259+4036420,285.052473,40.611683,b'19001259+4036420',8.04,0.034,7.642,0.029,7.533,0.017,b'AAA',b'111',b'111',b'0s0',0,0
5431016,982.258,102.61,48.838,0.325,422.4,1.291,6601.0,62.0,-0.264,0.10099999999999999,2.142,0.073,-0.028999999999999998,0.036000000000000004,1.3359999999999999,0.161,-0.047,0.07,3.903,0.017,-0.009000000000000001,0.009000000000000001,0.1363,0.0018620000000000002,-0.002341,0.001538,2.8280000000000003,0.258,-0.848,0.426,6102.9,69.27600000000001,-0.264,0.10099999999999999,2.113,0.027000000000000003,-0.031,0.023,1.218,0.044000000000000004,-0.051,0.044000000000000004,3.873,0.006999999999999999,-0.008,0.009000000000000001,0.1291,0.0018149999999999998,-0.001825,0.0021030000000000003,4.336,0.491,-0.385,0.5,2103757788552127232,6601,231,437.096,8.934,8.606,2.233,0.171,0.155,0.10099999999999999,0,0,1635721458409799680,b'Gaia DR2 2103757788552127232',2103757788552127232,691892136,2015.5,285.5891210631675,0.027858736624100194,40.60526191890258,0.04096198112469942,2.2611307378395678,0.046267838535656095,48.870464,8.415468152626023,0.06082778919054451,5.993705249404352,0.05746562492518062,0.15081984,0.14050789,0.10297546,0.15863913,0.7186475,0.19832326,0.0701054,0.15842943,0.19038899,0.23541215,168,168,166,2,9.54728,399.04932,0.0,0.0,31,True,318.50824,1.6670767652831948,0.010132756965852014,0.03646835,19,12,0.04239122,0,21,False,178,1078174.0508119704,345.51324781488927,3120.5,10.606644,18,636012.7106687687,666.5098462390991,954.2435,10.842724,18,641468.4336876837,272.3847464344576,2355.0085,10.243981,1.1848562,0,0.5987425,0.23608017,0.36266232,,,0,,,,b'NOT_AVAILABLE',71.08370054278073,15.342936170775381,296.3426163210299,62.62613078586711,100001,6582.2466,6445.484,6777.907,1.379,1.213,1.5261,0.67,0.5656,0.752,200111,2.1960752,2.0711153,2.2902582,8.15616,7.9220543,8.390266,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+2103757788552127232',,2103757788552127232,b'19022137+4036188',0.06444407299078864,5,407076530,1,0,1,5431016,2103757788552127232,2MASS J19022137+4036188,285.589053,40.605247,b'19022137+4036188',9.846,0.021,9.667,0.023,9.614,0.017,b'AAA',b'222',b'111',b'000',0,0
5450445,1077.0539999999999,43.62300000000001,57.31100000000001,0.21600000000000005,90.8,1.615,6212.0,49.0,0.019,0.1,1.942,0.062,-0.024,0.03,1.307,0.14,-0.047,0.059000000000000004,3.9789999999999996,0.016,-0.008,0.009000000000000001,0.179,0.001621,-0.0016879999999999998,0.0019199999999999998,3.7760000000000002,0.375,-1.16,0.706,5900.2,69.27600000000001,0.019,0.1,1.903,0.021,-0.023,0.024,1.213,0.039,-0.044000000000000004,0.04,3.9619999999999997,0.006,-0.006999999999999999,0.008,0.1758,0.0013859999999999999,-0.0013570000000000001,0.003332,5.31,0.605,-0.49,0.679,2053521445876381824,6079,122,236.363,1.462,1.4480000000000002,2.097,0.08900000000000001,0.084,0.098,1,0,1635721458409799680,b'Gaia DR2 2053521445876381824',2053521445876381824,955462693,2015.5,292.452380208253,0.019712253701427023,40.6316521014685,0.025533640653885623,4.201314846016599,0.02633800086630161,159.51534,28.93857011766137,0.04372011735488588,19.490118686400322,0.047752067430419265,0.082410015,-0.026542392,-0.04316599,-0.011077473,0.31830052,-0.10253677,-0.30747548,-0.2967357,-0.057771638,0.10093725,229,229,223,6,8.077426,432.8433,0.0,1.9011283202719686e-15,31,True,241.73799,1.6265199690792034,0.00666203762087008,0.07926873,26,16,0.03686355,0,29,False,244,2368259.3006331967,687.0722173547952,3446.8855,9.752293,28,1309978.5735342442,1656.5209964007051,790.8011,10.058228,27,1498359.987125285,1329.2455321349512,1127.226,9.32288,1.1858239,0,0.73534775,0.3059349,0.42941284,-25.722964990969167,0.4574631133560673,8,6250.0,4.0,0.0,b'NOT_AVAILABLE',73.34834256958597,10.62480557555483,307.0109961398383,61.21739369121535,100001,6010.0,5848.6665,6069.0,,,,,,,200111,2.1112268,2.0703776,2.2293084,5.239169,5.1840415,5.2942967,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+2053521445876381824',,2053521445876381824,b'19294852+4037536',0.005451405567141299,5,407139100,1,0,1,5450445,2053521445876381824,2MASS J19294852+4037536,292.4522,40.631561,b'19294852+4037536',8.827,0.019,8.616,0.023,8.502,0.019,b'AAA',b'112',b'111',b'000',0,0
5512589,1304.71,27.058000000000003,68.079,0.185,87.9,1.679,5789.0,56.0,0.032,0.1,1.6580000000000001,0.019,-0.02,0.016,1.1320000000000001,0.037000000000000005,-0.040999999999999995,0.018000000000000002,4.052,0.006,-0.006,0.005,0.2484,0.001326,-0.001402,0.004509,6.987,0.805,-0.698,0.539,5631.2,69.27600000000001,0.032,0.1,1.6340000000000001,0.021,-0.022000000000000002,0.023,1.081,0.042,-0.042,0.040999999999999995,4.045,0.006,-0.006999999999999999,0.006999999999999999,0.2478,0.001395,-0.001327,0.004507,8.602,1.077,-0.995,1.253,2103675501276015616,5739,115,188.047,0.8959999999999999,0.89,1.671,0.07,0.067,0.07200000000000001,1,0,1635721458409799680,b'Gaia DR2 2103675501276015616',2103675501276015616,277164350,2015.5,283.7329288393197,0.02112208372266176,40.77556301193342,0.02376484155776482,5.288179458117248,0.0255322359889797,207.11775,13.42091848424307,0.043375782729494446,52.41219081345295,0.04226476072265684,-0.19832397,-0.16849418,-0.090800814,0.067276776,0.2104647,-0.030249616,-0.39543983,-0.29930365,-0.061558858,-0.066633575,222,222,219,3,8.864839,453.67508,0.0,0.0,31,True,231.15546,1.6171458718978717,0.00630977034714875,-0.13313973,25,14,0.033603434,0,30,False,244,2001564.3448030036,508.08668013707126,3939.415,9.934942,26,1062266.387803986,897.8318481658881,1183.1462,10.285805,29,1331240.0470442902,1259.084834818293,1057.3076,9.451279,1.1958178,1,0.83452606,0.3508625,0.48366356,-20.767127171185333,0.32408515807979565,6,5750.0,4.0,0.0,b'NOT_AVAILABLE',70.69313836464826,16.710021913107447,293.4149904648283,63.1028816472506,100002,5650.2725,5509.033,5853.5664,,,,,,,200111,1.7622346,1.6419556,1.8537524,2.851673,2.8282998,2.875046,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+2103675501276015616',,2103675501276015616,b'18545588+4046311',0.022879705414631333,5,407483478,1,0,1,5512589,2103675501276015616,2MASS J18545588+4046311,283.732843,40.775333,b'18545588+4046311',8.888,0.024,8.563,0.034,8.563,0.018,b'AAA',b'112',b'111',b'000',0,0
